"Index";"Charge_Type";"Date";"HV_Code";"Charge_Duration";"Start_Time";"End_Time";"Time_Zone";"DayType";"KWh";"Splits";"Noise"
3590;"L1";"8/1/2010";"H162.V290";4;"20:20";NA;"Shoulder 2";"W";1,28;FALSE;0
3591;"L1";"4/1/2010";"H162.V291";6;"12:20";NA;"Shoulder 1";"W";1,92;FALSE;0
3592;"L1";"4/1/2010";"H162.V291";2;"16:10";NA;"Peak";"W";0,64;FALSE;0
3593;"L1";"4/1/2010";"H162.V291";2;"20:00";NA;"Shoulder 2";"W";0,64;FALSE;0
3594;"L1";"5/1/2010";"H162.V291";5;"11:10";NA;"Shoulder 1";"W";1,6;FALSE;0
3595;"L1";"5/1/2010";"H162.V291";6;"17:20";NA;"Peak";"W";1,92;FALSE;0
3596;"L1";"6/1/2010";"H162.V291";1;"6:50";NA;"Off Peak";"W";0,32;TRUE;0
3597;"L1";"6/1/2010";"H162.V291";4;"7:00";NA;"Shoulder 1";"W";1,28;TRUE;0
3599;"L1";"6/1/2010";"H162.V291";7;"15:00";NA;"Peak";"W";2,24;FALSE;0
3598;"L1";"6/1/2010";"H162.V291";5;"23:10";NA;"Off Peak";"W";1,6;FALSE;0
3600;"L1";"7/1/2010";"H162.V291";2;"7:30";NA;"Shoulder 1";"W";0,64;FALSE;0
3601;"L1";"7/1/2010";"H162.V291";6;"12:20";NA;"Shoulder 1";"W";1,92;FALSE;0
3602;"L1";"8/1/2010";"H162.V291";6;"5:50";NA;"Off Peak";"W";1,92;FALSE;0
3603;"L1";"4/1/2010";"H163.V292";12;"2:00";NA;"Off Peak";"W";3,84;FALSE;0
3604;"L1";"4/1/2010";"H163.V292";9;"11:20";NA;"Shoulder 1";"W";2,88;FALSE;0
3605;"L1";"4/1/2010";"H163.V292";6;"14:00";NA;"Peak";"W";1,92;FALSE;0
3606;"L1";"4/1/2010";"H163.V292";26;"15:40";NA;"Peak";"W";8,32;TRUE;0
3607;"L1";"4/1/2010";"H163.V292";3;"20:00";NA;"Shoulder 2";"W";0,96;TRUE;0
3608;"L1";"5/1/2010";"H163.V292";16;"17:20";NA;"Peak";"W";5,12;TRUE;0
3609;"L1";"5/1/2010";"H163.V292";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
3610;"L1";"5/1/2010";"H163.V292";6;"22:00";NA;"Off Peak";"W";1,92;TRUE;0
3611;"L1";"6/1/2010";"H163.V292";9;"4:10";NA;"Off Peak";"W";2,88;FALSE;0
3612;"L1";"6/1/2010";"H163.V292";13;"11:50";NA;"Shoulder 1";"W";4,16;TRUE;0
3613;"L1";"6/1/2010";"H163.V292";24;"14:00";NA;"Peak";"W";7,68;TRUE;0
3614;"L1";"6/1/2010";"H163.V292";6;"19:00";NA;"Peak";"W";1,92;TRUE;0
3615;"L1";"6/1/2010";"H163.V292";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
3616;"L1";"6/1/2010";"H163.V292";9;"22:00";NA;"Off Peak";"W";2,88;TRUE;0
3617;"L1";"7/1/2010";"H163.V292";1;"6:50";NA;"Off Peak";"W";0,32;TRUE;0
3618;"L1";"7/1/2010";"H163.V292";2;"7:00";NA;"Shoulder 1";"W";0,64;TRUE;0
3619;"L1";"7/1/2010";"H163.V292";12;"22:20";NA;"Off Peak";"W";3,84;FALSE;0
3620;"L1";"8/1/2010";"H163.V292";1;"13:20";NA;"Shoulder 1";"W";0,32;FALSE;0
3621;"L1";"8/1/2010";"H163.V292";12;"20:00";NA;"Shoulder 2";"W";3,84;FALSE;0
7615;"L1";"8/1/2010";"H163.V292";11;"22:00";NA;"Off Peak";"W";3,52;NA;0
3622;"L1";"4/1/2010";"H164.V293";18;"0:00";NA;"Off Peak";"W";5,76;FALSE;0
3623;"L1";"5/1/2010";"H164.V293";3;"9:20";NA;"Shoulder 1";"W";0,96;FALSE;0
3626;"L1";"6/1/2010";"H164.V293";1;"1:40";NA;"Off Peak";"W";0,32;FALSE;0
3624;"L1";"6/1/2010";"H164.V293";3;"6:10";NA;"Off Peak";"W";0,96;FALSE;0
3625;"L1";"6/1/2010";"H164.V293";2;"12:20";NA;"Shoulder 1";"W";0,64;FALSE;0
3627;"L1";"6/1/2010";"H164.V293";7;"20:50";NA;"Shoulder 2";"W";2,24;TRUE;0
3628;"L1";"6/1/2010";"H164.V293";15;"22:00";NA;"Off Peak";"W";4,8;TRUE;0
3629;"L1";"7/1/2010";"H164.V293";3;"11:50";NA;"Shoulder 1";"W";0,96;FALSE;0
3630;"L1";"7/1/2010";"H164.V293";1;"14:40";NA;"Peak";"W";0,32;FALSE;0
3631;"L1";"7/1/2010";"H164.V293";27;"15:30";NA;"Peak";"W";8,64;FALSE;0
3632;"L1";"8/1/2010";"H164.V293";3;"0:00";NA;"Off Peak";"W";0,96;FALSE;0
3633;"L1";"8/1/2010";"H164.V293";2;"15:50";NA;"Peak";"W";0,64;FALSE;0
3634;"L1";"4/1/2010";"H165.V294";10;"14:30";NA;"Peak";"W";3,2;FALSE;0
3635;"L1";"5/1/2010";"H165.V294";2;"14:40";NA;"Peak";"W";0,64;FALSE;0
3636;"L1";"6/1/2010";"H165.V294";2;"20:30";NA;"Shoulder 2";"W";0,64;FALSE;0
3638;"L1";"6/1/2010";"H165.V294";2;"20:50";NA;"Shoulder 2";"W";0,64;FALSE;0
3637;"L1";"6/1/2010";"H165.V294";2;"21:30";NA;"Shoulder 2";"W";0,64;FALSE;0
3639;"L1";"7/1/2010";"H165.V294";2;"10:20";NA;"Shoulder 1";"W";0,64;FALSE;0
3640;"L1";"7/1/2010";"H165.V294";11;"11:00";NA;"Shoulder 1";"W";3,52;FALSE;0
3641;"L1";"8/1/2010";"H165.V294";3;"13:30";NA;"Shoulder 1";"W";0,96;TRUE;0
3642;"L1";"8/1/2010";"H165.V294";4;"14:00";NA;"Peak";"W";1,28;TRUE;0
3643;"L1";"8/1/2010";"H165.V294";9;"20:20";NA;"Shoulder 2";"W";2,88;FALSE;0
3644;"L1";"4/1/2010";"H165.V295";11;"20:00";NA;"Shoulder 2";"W";3,52;FALSE;0
3645;"L1";"5/1/2010";"H165.V295";8;"15:30";NA;"Peak";"W";2,56;FALSE;0
3646;"L1";"5/1/2010";"H165.V295";5;"18:00";NA;"Peak";"W";1,6;FALSE;0
3649;"L1";"6/1/2010";"H165.V295";6;"2:50";NA;"Off Peak";"W";1,92;FALSE;0
3648;"L1";"6/1/2010";"H165.V295";2;"12:10";NA;"Shoulder 1";"W";0,64;FALSE;0
3650;"L1";"6/1/2010";"H165.V295";4;"16:00";NA;"Peak";"W";1,28;FALSE;0
3651;"L1";"6/1/2010";"H165.V295";7;"18:50";NA;"Peak";"W";2,24;FALSE;0
3647;"L1";"6/1/2010";"H165.V295";2;"21:30";NA;"Shoulder 2";"W";0,64;FALSE;0
3652;"L1";"7/1/2010";"H165.V295";7;"22:00";NA;"Off Peak";"W";2,24;FALSE;0
3654;"L1";"8/1/2010";"H165.V295";3;"6:20";NA;"Off Peak";"W";0,96;FALSE;0
3653;"L1";"8/1/2010";"H165.V295";4;"8:40";NA;"Shoulder 1";"W";1,28;FALSE;0
3655;"L1";"8/1/2010";"H165.V295";5;"22:10";NA;"Off Peak";"W";1,6;FALSE;0
3656;"L1";"5/1/2010";"H166.V296";8;"10:40";NA;"Shoulder 1";"W";2,56;FALSE;0
3657;"L1";"5/1/2010";"H166.V296";3;"14:20";NA;"Peak";"W";0,96;FALSE;0
3658;"L1";"7/1/2010";"H166.V296";8;"7:50";NA;"Shoulder 1";"W";2,56;FALSE;0
3659;"L1";"7/1/2010";"H166.V296";5;"10:00";NA;"Shoulder 1";"W";1,6;FALSE;0
3660;"L1";"7/1/2010";"H166.V296";2;"16:30";NA;"Peak";"W";0,64;FALSE;0
3661;"L1";"7/1/2010";"H166.V296";2;"22:00";NA;"Off Peak";"W";0,64;FALSE;0
3662;"L1";"8/1/2010";"H166.V296";2;"11:00";NA;"Shoulder 1";"W";0,64;FALSE;0
3663;"L1";"8/1/2010";"H166.V296";1;"19:20";NA;"Peak";"W";0,32;FALSE;0
3664;"L1";"8/1/2010";"H166.V296";5;"21:10";NA;"Shoulder 2";"W";1,6;FALSE;0
3665;"L1";"8/1/2010";"H166.V296";17;"22:10";NA;"Off Peak";"W";5,44;FALSE;0
3666;"L1";"4/1/2010";"H167.V297";2;"12:10";NA;"Shoulder 1";"W";0,64;FALSE;0
3667;"L1";"4/1/2010";"H167.V297";8;"14:30";NA;"Peak";"W";2,56;FALSE;0
3668;"L1";"5/1/2010";"H167.V297";2;"15:50";NA;"Peak";"W";0,64;FALSE;0
3669;"L1";"6/1/2010";"H167.V297";1;"6:50";NA;"Off Peak";"W";0,32;FALSE;0
3670;"L1";"6/1/2010";"H167.V297";1;"22:20";NA;"Off Peak";"W";0,32;FALSE;0
3671;"L1";"6/1/2010";"H167.V297";2;"23:10";NA;"Off Peak";"W";0,64;FALSE;0
3674;"L1";"7/1/2010";"H167.V297";8;"1:40";NA;"Off Peak";"W";2,56;FALSE;0
3672;"L1";"7/1/2010";"H167.V297";4;"6:20";NA;"Off Peak";"W";1,28;TRUE;0
3673;"L1";"7/1/2010";"H167.V297";5;"7:00";NA;"Shoulder 1";"W";1,6;TRUE;0
3675;"L1";"7/1/2010";"H167.V297";7;"14:30";NA;"Peak";"W";2,24;FALSE;0
3676;"L1";"8/1/2010";"H167.V297";7;"14:00";NA;"Peak";"W";2,24;FALSE;0
3677;"L1";"8/1/2010";"H167.V297";4;"21:20";NA;"Shoulder 2";"W";1,28;TRUE;0
3678;"L1";"8/1/2010";"H167.V297";12;"22:00";NA;"Off Peak";"W";3,84;TRUE;0
3679;"L1";"4/1/2010";"H167.V298";1;"21:50";NA;"Shoulder 2";"W";0,32;TRUE;0
3680;"L1";"4/1/2010";"H167.V298";6;"22:00";NA;"Off Peak";"W";1,92;TRUE;0
3681;"L1";"5/1/2010";"H167.V298";4;"9:50";NA;"Shoulder 1";"W";1,28;FALSE;0
3682;"L1";"5/1/2010";"H167.V298";4;"21:20";NA;"Shoulder 2";"W";1,28;FALSE;0
3683;"L1";"6/1/2010";"H167.V298";2;"16:40";NA;"Peak";"W";0,64;FALSE;0
3684;"L1";"7/1/2010";"H167.V298";1;"1:00";NA;"Off Peak";"W";0,32;FALSE;0
3687;"L1";"8/1/2010";"H167.V298";2;"7:30";NA;"Shoulder 1";"W";0,64;FALSE;0
3685;"L1";"8/1/2010";"H167.V298";4;"8:10";NA;"Shoulder 1";"W";1,28;FALSE;0
3686;"L1";"8/1/2010";"H167.V298";1;"20:00";NA;"Shoulder 2";"W";0,32;FALSE;0
3688;"L1";"8/1/2010";"H167.V298";3;"21:30";NA;"Shoulder 2";"W";0,96;TRUE;0
3689;"L1";"8/1/2010";"H167.V298";1;"22:00";NA;"Off Peak";"W";0,32;TRUE;0
3690;"L1";"4/1/2010";"H168.V299";10;"16:40";NA;"Peak";"W";3,2;FALSE;0
3691;"L1";"4/1/2010";"H168.V299";2;"20:00";NA;"Shoulder 2";"W";0,64;FALSE;0
3692;"L1";"6/1/2010";"H168.V299";2;"10:00";NA;"Shoulder 1";"W";0,64;FALSE;0
3693;"L1";"7/1/2010";"H168.V299";2;"8:20";NA;"Shoulder 1";"W";0,64;FALSE;0
3694;"L1";"7/1/2010";"H168.V299";2;"9:00";NA;"Shoulder 1";"W";0,64;FALSE;0
3695;"L1";"7/1/2010";"H168.V299";12;"20:00";NA;"Shoulder 2";"W";3,84;FALSE;0
7613;"L1";"7/1/2010";"H168.V299";1;"22:00";NA;"Off Peak";"W";0,32;NA;0
3696;"L1";"8/1/2010";"H168.V299";11;"17:20";NA;"Peak";"W";3,52;FALSE;0
3697;"L1";"4/1/2010";"H168.V300";1;"11:30";NA;"Shoulder 1";"W";0,32;FALSE;0
3698;"L1";"4/1/2010";"H168.V300";4;"20:30";NA;"Shoulder 2";"W";1,28;FALSE;0
3699;"L1";"5/1/2010";"H168.V300";1;"17:40";NA;"Peak";"W";0,32;FALSE;0
3700;"L1";"6/1/2010";"H168.V300";2;"2:30";NA;"Off Peak";"W";0,64;FALSE;0
3701;"L1";"6/1/2010";"H168.V300";4;"14:30";NA;"Peak";"W";1,28;FALSE;0
3702;"L1";"7/1/2010";"H168.V300";4;"10:20";NA;"Shoulder 1";"W";1,28;FALSE;0
3703;"L1";"7/1/2010";"H168.V300";3;"19:30";NA;"Peak";"W";0,96;TRUE;0
3704;"L1";"7/1/2010";"H168.V300";1;"20:00";NA;"Shoulder 2";"W";0,32;TRUE;0
3705;"L1";"7/1/2010";"H168.V300";4;"23:00";NA;"Off Peak";"W";1,28;FALSE;0
3706;"L1";"8/1/2010";"H168.V300";4;"4:40";NA;"Off Peak";"W";1,28;FALSE;0
3707;"L1";"8/1/2010";"H168.V300";3;"11:20";NA;"Shoulder 1";"W";0,96;FALSE;0
3708;"L1";"8/1/2010";"H168.V300";4;"18:40";NA;"Peak";"W";1,28;FALSE;0
3709;"L1";"4/1/2010";"H169.V301";2;"6:40";NA;"Off Peak";"W";0,64;FALSE;0
3710;"L1";"4/1/2010";"H169.V301";8;"22:40";NA;"Off Peak";"W";2,56;FALSE;0
3712;"L1";"5/1/2010";"H169.V301";2;"4:10";NA;"Off Peak";"W";0,64;FALSE;0
3711;"L1";"5/1/2010";"H169.V301";1;"9:00";NA;"Shoulder 1";"W";0,32;FALSE;0
3713;"L1";"6/1/2010";"H169.V301";1;"14:10";NA;"Peak";"W";0,32;FALSE;0
3714;"L1";"7/1/2010";"H169.V301";1;"19:50";NA;"Peak";"W";0,32;TRUE;0
3715;"L1";"7/1/2010";"H169.V301";1;"20:00";NA;"Shoulder 2";"W";0,32;TRUE;0
3716;"L1";"8/1/2010";"H169.V301";6;"12:30";NA;"Shoulder 1";"W";1,92;FALSE;0
3717;"L1";"8/1/2010";"H169.V301";13;"15:00";NA;"Peak";"W";4,16;FALSE;0
3718;"L1";"8/1/2010";"H169.V301";4;"18:50";NA;"Peak";"W";1,28;FALSE;0
3719;"L1";"4/1/2010";"H170.V302";5;"14:10";NA;"Peak";"W";1,6;FALSE;0
3720;"L1";"4/1/2010";"H170.V302";5;"17:20";NA;"Peak";"W";1,6;FALSE;0
3721;"L1";"5/1/2010";"H170.V302";2;"16:40";NA;"Peak";"W";0,64;FALSE;0
3725;"L1";"6/1/2010";"H170.V302";2;"4:40";NA;"Off Peak";"W";0,64;FALSE;0
3724;"L1";"6/1/2010";"H170.V302";3;"6:00";NA;"Off Peak";"W";0,96;FALSE;0
3722;"L1";"6/1/2010";"H170.V302";1;"6:30";NA;"Off Peak";"W";0,32;FALSE;0
3723;"L1";"6/1/2010";"H170.V302";4;"8:30";NA;"Shoulder 1";"W";1,28;FALSE;0
3726;"L1";"6/1/2010";"H170.V302";2;"15:00";NA;"Peak";"W";0,64;FALSE;0
3727;"L1";"6/1/2010";"H170.V302";3;"16:50";NA;"Peak";"W";0,96;FALSE;0
3729;"L1";"6/1/2010";"H170.V302";1;"19:50";NA;"Peak";"W";0,32;TRUE;0
3730;"L1";"6/1/2010";"H170.V302";4;"20:00";NA;"Shoulder 2";"W";1,28;TRUE;0
3728;"L1";"6/1/2010";"H170.V302";8;"22:00";NA;"Off Peak";"W";2,56;FALSE;0
3731;"L1";"7/1/2010";"H170.V302";2;"17:00";NA;"Peak";"W";0,64;FALSE;0
3732;"L1";"7/1/2010";"H170.V302";10;"18:10";NA;"Peak";"W";3,2;FALSE;0
3733;"L1";"8/1/2010";"H170.V302";2;"1:10";NA;"Off Peak";"W";0,64;FALSE;0
3734;"L1";"8/1/2010";"H170.V302";6;"12:40";NA;"Shoulder 1";"W";1,92;FALSE;0
3735;"L1";"8/1/2010";"H170.V302";6;"15:40";NA;"Peak";"W";1,92;FALSE;0
3736;"L1";"8/1/2010";"H170.V302";3;"22:30";NA;"Off Peak";"W";0,96;FALSE;0
3737;"L1";"4/1/2010";"H170.V303";5;"12:10";NA;"Shoulder 1";"W";1,6;FALSE;0
3738;"L1";"4/1/2010";"H170.V303";9;"18:30";NA;"Peak";"W";2,88;TRUE;0
3739;"L1";"4/1/2010";"H170.V303";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
3740;"L1";"4/1/2010";"H170.V303";35;"22:00";NA;"Off Peak";"W";11,2;TRUE;0
3741;"L1";"5/1/2010";"H170.V303";3;"15:10";NA;"Peak";"W";0,96;FALSE;0
3742;"L1";"6/1/2010";"H170.V303";7;"16:20";NA;"Peak";"W";2,24;FALSE;0
3743;"L1";"6/1/2010";"H170.V303";14;"17:40";NA;"Peak";"W";4,48;TRUE;0
3744;"L1";"6/1/2010";"H170.V303";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
3745;"L1";"6/1/2010";"H170.V303";23;"22:00";NA;"Off Peak";"W";7,36;TRUE;0
3746;"L1";"8/1/2010";"H170.V303";25;"9:00";NA;"Shoulder 1";"W";8;FALSE;0
3747;"L1";"8/1/2010";"H170.V303";28;"15:20";NA;"Peak";"W";8,96;TRUE;0
3748;"L1";"8/1/2010";"H170.V303";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
3749;"L1";"8/1/2010";"H170.V303";12;"22:00";NA;"Off Peak";"W";3,84;TRUE;0
3750;"L1";"4/1/2010";"H171.V304";11;"12:10";NA;"Shoulder 1";"W";3,52;TRUE;0
3751;"L1";"4/1/2010";"H171.V304";6;"14:00";NA;"Peak";"W";1,92;TRUE;0
3752;"L1";"4/1/2010";"H171.V304";18;"16:30";NA;"Peak";"W";5,76;FALSE;0
3753;"L1";"4/1/2010";"H171.V304";2;"21:30";NA;"Shoulder 2";"W";0,64;FALSE;0
3754;"L1";"4/1/2010";"H171.V304";19;"22:10";NA;"Off Peak";"W";6,08;FALSE;0
3755;"L1";"5/1/2010";"H171.V304";4;"1:30";NA;"Off Peak";"W";1,28;FALSE;0
3756;"L1";"5/1/2010";"H171.V304";10;"14:00";NA;"Peak";"W";3,2;FALSE;0
3757;"L1";"5/1/2010";"H171.V304";2;"19:30";NA;"Peak";"W";0,64;FALSE;0
3758;"L1";"6/1/2010";"H171.V304";2;"17:50";NA;"Peak";"W";0,64;FALSE;0
3759;"L1";"7/1/2010";"H171.V304";2;"12:40";NA;"Shoulder 1";"W";0,64;FALSE;0
3760;"L1";"7/1/2010";"H171.V304";2;"15:40";NA;"Peak";"W";0,64;FALSE;0
3761;"L1";"8/1/2010";"H171.V304";2;"11:40";NA;"Shoulder 1";"W";0,64;FALSE;0
3762;"L1";"8/1/2010";"H171.V304";9;"12:30";NA;"Shoulder 1";"W";2,88;TRUE;0
3763;"L1";"8/1/2010";"H171.V304";12;"14:00";NA;"Peak";"W";3,84;TRUE;0
3764;"L1";"8/1/2010";"H171.V304";5;"16:50";NA;"Peak";"W";1,6;FALSE;0
3765;"L1";"4/1/2010";"H171.V305";1;"16:00";NA;"Peak";"W";0,32;FALSE;0
3766;"L1";"4/1/2010";"H171.V305";4;"20:00";NA;"Shoulder 2";"W";1,28;FALSE;0
3767;"L1";"5/1/2010";"H171.V305";1;"9:50";NA;"Shoulder 1";"W";0,32;FALSE;0
3768;"L1";"5/1/2010";"H171.V305";2;"18:10";NA;"Peak";"W";0,64;FALSE;0
3769;"L1";"7/1/2010";"H171.V305";4;"9:30";NA;"Shoulder 1";"W";1,28;FALSE;0
3770;"L1";"8/1/2010";"H171.V305";2;"13:40";NA;"Shoulder 1";"W";0,64;TRUE;0
3771;"L1";"8/1/2010";"H171.V305";2;"14:00";NA;"Peak";"W";0,64;TRUE;0
3772;"L1";"4/1/2010";"H172.V306";5;"0:10";NA;"Off Peak";"W";1,6;FALSE;0
3773;"L1";"4/1/2010";"H172.V306";16;"16:10";NA;"Peak";"W";5,12;FALSE;0
3774;"L1";"5/1/2010";"H172.V306";9;"2:40";NA;"Off Peak";"W";2,88;FALSE;0
3775;"L1";"5/1/2010";"H172.V306";6;"20:00";NA;"Shoulder 2";"W";1,92;FALSE;0
3776;"L1";"6/1/2010";"H172.V306";2;"11:00";NA;"Shoulder 1";"W";0,64;FALSE;0
3777;"L1";"6/1/2010";"H172.V306";2;"13:10";NA;"Shoulder 1";"W";0,64;FALSE;0
3778;"L1";"6/1/2010";"H172.V306";15;"17:30";NA;"Peak";"W";4,8;FALSE;0
3779;"L1";"7/1/2010";"H172.V306";10;"17:40";NA;"Peak";"W";3,2;FALSE;0
3780;"L1";"4/1/2010";"H173.V307";3;"12:10";NA;"Shoulder 1";"W";0,96;FALSE;0
3781;"L1";"4/1/2010";"H173.V307";7;"16:30";NA;"Peak";"W";2,24;FALSE;0
3782;"L1";"4/1/2010";"H173.V307";2;"21:30";NA;"Shoulder 2";"W";0,64;FALSE;0
3783;"L1";"4/1/2010";"H173.V307";6;"22:10";NA;"Off Peak";"W";1,92;FALSE;0
3784;"L1";"5/1/2010";"H173.V307";2;"1:30";NA;"Off Peak";"W";0,64;FALSE;0
3785;"L1";"5/1/2010";"H173.V307";1;"14:00";NA;"Peak";"W";0,32;FALSE;0
3786;"L1";"5/1/2010";"H173.V307";3;"19:30";NA;"Peak";"W";0,96;TRUE;0
3787;"L1";"5/1/2010";"H173.V307";1;"20:00";NA;"Shoulder 2";"W";0,32;TRUE;0
3788;"L1";"6/1/2010";"H173.V307";1;"3:40";NA;"Off Peak";"W";0,32;FALSE;0
3789;"L1";"7/1/2010";"H173.V307";2;"12:40";NA;"Shoulder 1";"W";0,64;FALSE;0
3790;"L1";"7/1/2010";"H173.V307";4;"15:40";NA;"Peak";"W";1,28;FALSE;0
3791;"L1";"8/1/2010";"H173.V307";2;"11:40";NA;"Shoulder 1";"W";0,64;FALSE;0
3792;"L1";"8/1/2010";"H173.V307";6;"20:00";NA;"Shoulder 2";"W";1,92;FALSE;0
3793;"L1";"4/1/2010";"H174.V308";2;"10:10";NA;"Shoulder 1";"W";0,64;FALSE;0
3794;"L1";"5/1/2010";"H174.V308";2;"13:20";NA;"Shoulder 1";"W";0,64;FALSE;0
3795;"L1";"6/1/2010";"H174.V308";2;"11:30";NA;"Shoulder 1";"W";0,64;FALSE;0
3796;"L1";"6/1/2010";"H174.V308";2;"17:30";NA;"Peak";"W";0,64;FALSE;0
3797;"L1";"7/1/2010";"H174.V308";12;"20:00";NA;"Shoulder 2";"W";3,84;FALSE;0
7614;"L1";"7/1/2010";"H174.V308";1;"22:00";NA;"Off Peak";"W";0,32;NA;0
3798;"L1";"8/1/2010";"H174.V308";11;"8:20";NA;"Shoulder 1";"W";3,52;FALSE;0
3799;"L1";"8/1/2010";"H174.V308";2;"19:40";NA;"Peak";"W";0,64;TRUE;0
3800;"L1";"8/1/2010";"H174.V308";3;"20:00";NA;"Shoulder 2";"W";0,96;TRUE;0
3801;"L1";"4/1/2010";"H174.V309";3;"9:50";NA;"Shoulder 1";"W";0,96;FALSE;0
3802;"L1";"4/1/2010";"H174.V309";2;"19:40";NA;"Peak";"W";0,64;TRUE;0
3803;"L1";"4/1/2010";"H174.V309";6;"20:00";NA;"Shoulder 2";"W";1,92;TRUE;0
3804;"L1";"5/1/2010";"H174.V309";2;"8:40";NA;"Shoulder 1";"W";0,64;FALSE;0
3805;"L1";"5/1/2010";"H174.V309";7;"9:30";NA;"Shoulder 1";"W";2,24;FALSE;0
3806;"L1";"5/1/2010";"H174.V309";2;"17:20";NA;"Peak";"W";0,64;FALSE;0
3807;"L1";"5/1/2010";"H174.V309";4;"23:40";NA;"Off Peak";"W";1,28;FALSE;0
3809;"L1";"6/1/2010";"H174.V309";2;"12:50";NA;"Shoulder 1";"W";0,64;FALSE;0
3810;"L1";"6/1/2010";"H174.V309";9;"20:00";NA;"Shoulder 2";"W";2,88;FALSE;0
3808;"L1";"6/1/2010";"H174.V309";4;"23:10";NA;"Off Peak";"W";1,28;FALSE;0
3811;"L1";"8/1/2010";"H174.V309";6;"9:00";NA;"Shoulder 1";"W";1,92;FALSE;0
3812;"L1";"8/1/2010";"H174.V309";4;"19:20";NA;"Peak";"W";1,28;TRUE;0
3813;"L1";"8/1/2010";"H174.V309";1;"20:00";NA;"Shoulder 2";"W";0,32;TRUE;0
3814;"L1";"4/1/2010";"H175.V310";4;"15:10";NA;"Peak";"W";1,28;FALSE;0
3815;"L1";"4/1/2010";"H175.V310";4;"22:40";NA;"Off Peak";"W";1,28;FALSE;0
3816;"L1";"6/1/2010";"H175.V310";3;"6:10";NA;"Off Peak";"W";0,96;FALSE;0
3818;"L1";"6/1/2010";"H175.V310";10;"10:20";NA;"Shoulder 1";"W";3,2;FALSE;0
3817;"L1";"6/1/2010";"H175.V310";6;"20:20";NA;"Shoulder 2";"W";1,92;FALSE;0
3819;"L1";"8/1/2010";"H175.V310";4;"21:00";NA;"Shoulder 2";"W";1,28;FALSE;0
3822;"L1";"4/1/2010";"H175.V311";2;"4:20";NA;"Off Peak";"W";0,64;FALSE;0
3820;"L1";"4/1/2010";"H175.V311";2;"8:40";NA;"Shoulder 1";"W";0,64;FALSE;0
3821;"L1";"4/1/2010";"H175.V311";2;"11:30";NA;"Shoulder 1";"W";0,64;FALSE;0
3823;"L1";"5/1/2010";"H175.V311";2;"16:40";NA;"Peak";"W";0,64;FALSE;0
3824;"L1";"6/1/2010";"H175.V311";13;"9:00";NA;"Shoulder 1";"W";4,16;FALSE;0
3825;"L1";"6/1/2010";"H175.V311";11;"14:10";NA;"Peak";"W";3,52;FALSE;0
3826;"L1";"7/1/2010";"H175.V311";2;"3:10";NA;"Off Peak";"W";0,64;FALSE;0
3827;"L1";"7/1/2010";"H175.V311";8;"12:40";NA;"Shoulder 1";"W";2,56;TRUE;0
3828;"L1";"7/1/2010";"H175.V311";4;"14:00";NA;"Peak";"W";1,28;TRUE;0
3829;"L1";"7/1/2010";"H175.V311";6;"19:00";NA;"Peak";"W";1,92;TRUE;0
3830;"L1";"7/1/2010";"H175.V311";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
3831;"L1";"7/1/2010";"H175.V311";15;"22:00";NA;"Off Peak";"W";4,8;TRUE;0
3832;"L1";"8/1/2010";"H175.V311";12;"10:50";NA;"Shoulder 1";"W";3,84;FALSE;0
3833;"L1";"8/1/2010";"H175.V311";6;"13:00";NA;"Shoulder 1";"W";1,92;FALSE;0
3834;"L1";"8/1/2010";"H175.V311";35;"14:10";NA;"Peak";"W";11,2;TRUE;0
3835;"L1";"8/1/2010";"H175.V311";5;"20:00";NA;"Shoulder 2";"W";1,6;TRUE;0
3836;"L1";"8/1/2010";"H175.V311";2;"21:40";NA;"Shoulder 2";"W";0,64;TRUE;0
3837;"L1";"8/1/2010";"H175.V311";6;"22:00";NA;"Off Peak";"W";1,92;TRUE;0
3838;"L1";"8/1/2010";"H175.V311";2;"23:40";NA;"Off Peak";"W";0,64;FALSE;0
3839;"L1";"4/1/2010";"H176.V312";8;"11:20";NA;"Shoulder 1";"W";2,56;FALSE;0
3840;"L1";"4/1/2010";"H176.V312";17;"17:10";NA;"Peak";"W";5,44;TRUE;0
3841;"L1";"4/1/2010";"H176.V312";6;"20:00";NA;"Shoulder 2";"W";1,92;TRUE;0
3842;"L1";"6/1/2010";"H176.V312";8;"20:10";NA;"Shoulder 2";"W";2,56;FALSE;0
3843;"L1";"6/1/2010";"H176.V312";3;"21:30";NA;"Shoulder 2";"W";0,96;FALSE;0
3844;"L1";"6/1/2010";"H176.V312";41;"23:00";NA;"Off Peak";"W";13,12;FALSE;0
3845;"L1";"7/1/2010";"H176.V312";14;"8:00";NA;"Shoulder 1";"W";4,48;FALSE;0
3846;"L1";"8/1/2010";"H176.V312";4;"12:00";NA;"Shoulder 1";"W";1,28;FALSE;0
3848;"L1";"8/1/2010";"H176.V312";4;"13:10";NA;"Shoulder 1";"W";1,28;FALSE;0
